ArticleTitle,Question,Answer,DifficultyFromQuestioner,DifficultyFromAnswerer,ArticleFile,ArticleTitle.1
Ulysses_S._Grant,Was Ulysses Grant a general in the American Civil War?,yes,easy,easy,S08_set3_a5,
Ulysses_S._Grant,Was Grant's father-in-law a Democrat?,yes,easy,easy,S08_set3_a5,
Ulysses_S._Grant,Did Ulysses win the Battle of Champion Hill?,yes,easy,easy,S08_set3_a5,
Ulysses_S._Grant,Who was Grant's brother in law?,fred dent,medium,medium,S08_set3_a5,
Ulysses_S._Grant,Where was Grant born?,"point pleasant, ohio",medium,medium,S08_set3_a5,
Ulysses_S._Grant,What was Grant's political affiliation?,republican,medium,hard,S08_set3_a5,
Ulysses_S._Grant,"Why did Grant say ""Damn, I had nothing to do with this batte.""?",it went well,hard,hard,S08_set3_a5,
Ulysses_S._Grant,Did Horace Greenley lose in the presidential elections of 1872?,yes,hard,hard,S08_set3_a5,
Ulysses_S._Grant,Why did Grant think that war was unjust?,he thought it was designed to gain land open to slavery,hard,medium,S08_set3_a5,
Ulysses_S._Grant,Who achieved international fame as the leading Union general in the American Civil War?,grant,,too easy,S08_set3_a5,
Ulysses_S._Grant,Grant was elected president as a Republican in what year?,1868,,medium,S08_set3_a5,
Ulysses_S._Grant,Who took a hard line that reduced violence by groups like the Ku Klux Klan?,grant,,too easy,S08_set3_a5,
Ulysses_S._Grant,When did he vote for democrat james buchanan?,1856,,easy,S08_set3_a5,
Ulysses_S._Grant,"Who did President Lincoln promote of major general in the regular army, effective July 4?",grant,,too easy,S08_set3_a5,
Ulysses_S._Grant,Was Grant elected president as a Republican?,yes,,easy,S08_set3_a5,
Ulysses_S._Grant,What was from Pennsylvania?,his father,,medium,S08_set3_a5,
Ulysses_S._Grant,Was it a two-sentence description that completely caught the essence of Ulysses S. Grant ?,yes,,easy,S08_set3_a5,
Ulysses_S._Grant,Was Grant 's favorite brand of bourbon whiskey Old Crow ?,yes,,easy,S08_set3_a5,
Ulysses_S._Grant,Had he smoked only sporadically ?,yes,,easy,S08_set3_a5,
Ulysses_S._Grant,"Did Grant & Perkins not sell harnesses , saddles , and other leather goods and purchase hides from farmers in the prosperous Galena area ?",they did,,easy,S08_set3_a5,
Ulysses_S._Grant,Is the famous dragon gate at the entrance to the district at the corner of Grant and Bush Street ?,yes,,easy,S08_set3_a5,
Ulysses_S._Grant,What happened in 1865?,he accepted the surrender of robert e lee,,medium,S08_set3_a5,
Ulysses_S._Grant,What happened in recent years?,his reputation as president has improved,,medium,S08_set3_a5,
Uruguay,Is Uruguay located in the northwesten part of Africa?,no,easy,easy,S08_set2_a9,
Uruguay,Is Uruguay's capital Montevideo?,yes,easy,easy,S08_set2_a9,
Uruguay,Does Uruguay have cold summers?,no,easy,easy,S08_set2_a9,
Uruguay,Who founded Montevideo?,the spanish,medium,medium,S08_set2_a9,
Uruguay,Where is Uruguay's oldest church?,"san carlos, maldonado",medium,medium,S08_set2_a9,
Uruguay,Who heavily influenced the architecture and culture of Montevideo?,european immigrants,medium,medium,S08_set2_a9,
Uruguay,What are poor neighborhoods called informally?,cantegriles,hard,hard,S08_set2_a9,
Uruguay,Is uruguay's landscape mountainous?,no,hard,easy,S08_set2_a9,
Uruguay,What religion do most Uruguayans profess?,none,hard,hard,S08_set2_a9,
Uruguay,Is Uruguay located in South America?,yes it's located in the southeastern part,easy,easy,S08_set2_a9,
Uruguay,Can citizens propose changes to the Constitution?,yes people are allowed to challenge laws,easy,medium,S08_set2_a9,
Uruguay,Did Uruguay host the first ever World Cup?,"yes, in 1930",easy,easy,S08_set2_a9,
Uruguay,How many square kilometres of continental land is Uruguay?,176215 km�� ,medium,medium,S08_set2_a9,
Uruguay,How much of the population is of white European descent?,88%,medium,easy,S08_set2_a9,
Uruguay,Why was the capital of Uruguay founded?,for a military stronghold,hard,medium,S08_set2_a9,
Uruguay,How many times has Uruguay won the World Cup?,twice ,hard,hard,S08_set2_a9,
Uruguay,How much is the average income of an African woman compared to a European man?,african women earns 065 * 0718  = 4667% of a european man earns in average,hard,hard,S08_set2_a9,
Uruguay,Does Uruguay recognize same-sex civil unions?,yes,easy,easy,S08_set2_a9,
Uruguay,Does Uruguay border French Guiana?,no,easy,easy,S08_set2_a9,
Uruguay,Is Uruguay's warmest month June?,no,easy,easy,S08_set2_a9,
Uruguay,What does a citizen use to propose changes to the Constitution?,referendum,medium,medium,S08_set2_a9,
Uruguay,What religions are found in Uruguay?,"roman catholic, protestant, jewish, and nonprofessing",medium,hard,S08_set2_a9,
Uruguay,What has Uruguay done to be competitive in agriculture?,"labeling as ""natural"" or ""ecological""",hard,too hard,S08_set2_a9,
Uruguay,What are the names of Uruguay's political parties?,partido colorado and partido blanco,hard,too hard,S08_set2_a9,
Uruguay,Is Uruguay the smallest soverign nation in South America?,no,hard,hard,S08_set2_a9,
Uruguay,What was founded by the Spanish in the early 18th century as a military stronghold?,montevideo,,medium,S08_set2_a9,
Uruguay,What has many possible meanings?,(what?),,too hard,S08_set2_a9,
Uruguay,How do india and latin america relate?,uruguay exports architectural services to india and latin america,,hard,S08_set2_a9,
Uruguay,What did Uruguay win in 1828?,its independence,,medium,S08_set2_a9,
Uruguay,Is Uruguay very common?,no?,,easy,S08_set2_a9,
Uruguay,Is The climate in Uruguay temperate?,yes,,easy,S08_set2_a9,
Uruguay,Is the main sport in Uruguay football ?,yes,,easy,S08_set2_a9,
Uruguay,"Is Uruguay 's oldest church in San Carlos , Maldonado ?",yes,,easy,S08_set2_a9,
Uruguay,Is Uruguay a member of the Cairns Group of exporters of agricultural products ?,yes,,easy,S08_set2_a9,
Uruguay,Is it widely considered the most secular nation in Latin America ?,yes,,easy,S08_set2_a9,
Uruguay,"Is it the second smallest independent country in south america , larger only than suriname and the french overseas department of french guiana?",yes,,easy,S08_set2_a9,
Uruguay,"Is it a constitutional democracy , where the president fulfills the roles of both head of state and head of government?",yes,,easy,S08_set2_a9,
Woodrow_Wilson,Was Woodrow Wilson the thirtieth President of the United States?,no,easy,easy,S08_set3_a8,
Woodrow_Wilson,Did Woodrow Wilson create the League of Nations?,yes,easy,easy,S08_set3_a8,
Woodrow_Wilson,Did the U.S. join the League of Nations?,no,easy,easy,S08_set3_a8,
Woodrow_Wilson,Where was the League of Nations created?,paris,medium,medium,S08_set3_a8,
Woodrow_Wilson,When was Woodrow Wilson born?,"december 28, 1856",medium,medium,S08_set3_a8,
Woodrow_Wilson,Who was President when Wilson finished Congressional Government?,grover cleveland,medium,medium,S08_set3_a8,
Woodrow_Wilson,What field did Woodrow Wilson leave law practice to study?,history and political science,hard,hard,S08_set3_a8,
Woodrow_Wilson,What caused Wilson to ask Congress to declare war on the Central Powers?,german began unrestricted submarine warfare,hard,hard,S08_set3_a8,
Woodrow_Wilson,What was more damaging than moving students into colleges?,his confrontation with andrew fleming west,hard,too hard,S08_set3_a8,
Woodrow_Wilson,Was Wilson a member of the Phi Kappa Psi fraternity?,yes,easy,easy,S08_set3_a8,
Woodrow_Wilson,Was Wilson an automobile enthusiast?,yes,easy,easy,S08_set3_a8,
Woodrow_Wilson,Did Wilson's father own slaves?,yes,easy,easy,S08_set3_a8,
Woodrow_Wilson,Where is Wilson buried?,he was buried in washington national cathedral,medium,medium,S08_set3_a8,
Woodrow_Wilson,Where did Wilson attend law school?,wilson attended law school at university of virginia,medium,medium,S08_set3_a8,
Woodrow_Wilson,Where was Woodrow Wilson born?,"woodrow wilson was born in staunton, virginia",medium,medium,S08_set3_a8,
Woodrow_Wilson,Did Wilson support desegregation?,no,hard,hard,S08_set3_a8,
Woodrow_Wilson,Did Wilson support the committee system?,no,hard,hard,S08_set3_a8,
Woodrow_Wilson,Did Wilson have any siblings?,yes,hard,hard,S08_set3_a8,
Woodrow_Wilson,What was Scots-Irish and Scottish?,his ancestry,,medium,S08_set3_a8,
Woodrow_Wilson,"What defended slavery, owned slaves and S08_set up a Sunday school for them?",his father,,medium,S08_set3_a8,
Woodrow_Wilson,Who did Wilson win in 1917?,irish americans,,hard,S08_set3_a8,
Woodrow_Wilson,Was Wilson awarded the 1919 Nobel Peace Prize?,yes,,easy,S08_set3_a8,
Woodrow_Wilson,Was Wilson a remarkably effective writer and thinker?,yes,,easy,S08_set3_a8,
Woodrow_Wilson,What lived in Columbia?,wilson,,too hard,S08_set3_a8,
Woodrow_Wilson,Was Wilson president of the American Political Science Association in 1910 ?,yes,,easy,S08_set3_a8,
Woodrow_Wilson,"Did he not cast his ballot for John M. Palmer , the presidential candidate of the National Democratic Party , or Gold Democrats , a short-lived party that supported a gold standard , low tariffs , and limited government ?",yes,,easy,S08_set3_a8,
Woodrow_Wilson,Did Wilson not spend 1914 through the beginning of 1917 trying to keep America out of the war in Europe ?,yes,,easy,S08_set3_a8,
Woodrow_Wilson,"Was Wilson , a staunch opponent of antisemitism , sympathetic to the plight of Jews , especially in Poland and in France ?",yes,,easy,S08_set3_a8,
Woodrow_Wilson,What happened in 1917?,"raised billions through liberty loans, imposed an income tax, s08_set up the war industries board, promoted labor union growth, supervised agriculture and food production through the lever act, took over control of the railroads, and suppressed anti-war movements",,medium,S08_set3_a8,
Alessandro_Volta,Was Volta an Italian physicist?,yes,easy,easy,S09_set4_a10,
Alessandro_Volta,Is Volta buried in the city of Pittsburgh?,no,easy,easy,S09_set4_a10,
Alessandro_Volta,Did Volta have a passion for the study of electricity?,yes,easy,medium,S09_set4_a10,
Alessandro_Volta,What is the battery made by Volta credited to be?,the first cell,medium,medium,S09_set4_a10,
Alessandro_Volta,What important electrical unit was named in honor of Volta?,the volt,medium,medium,S09_set4_a10,
Alessandro_Volta,Where did Volta enter retirement?,spain,medium,medium,S09_set4_a10,
Alessandro_Volta,Is it a disadvantage for something to be unsafe to handle?,yes,hard,too hard,S09_set4_a10,
Alessandro_Volta,Was Lombardy under Napoleon's rule in 1800?,yes,hard,hard,S09_set4_a10,
Alessandro_Volta,Was the Italian 10.000 lira banknote created before the euro?,yes,hard,hard,S09_set4_a10,
Alessandro_Volta,For how many years did Alessandro Volta live?,53,,medium,S09_set4_a10,
Alessandro_Volta,Did Alessandro Volta live to be 80 years old?,no,,easy,S09_set4_a10,
Alessandro_Volta,What was Alessandro Volta`s profession?,physisist,,easy,S09_set4_a10,
Alessandro_Volta,How old was Alessandro Volta when he died?, 82,,hard,S09_set4_a10,
Alessandro_Volta,"How many years ago was it when Volta married the daughter of Count Ludovico Peregrini , Teresa , with whom he raised three sons?",215,,hard,S09_set4_a10,
Alessandro_Volta,Is the electrolyte sulphuric acid?,yes,,easy,S09_set4_a10,
Alessandro_Volta,Is volta buried in the city  of Como?,yes,,easy,S09_set4_a10,
Alessandro_Volta,Was his 1800  paper written in French?,yes,,easy,S09_set4_a10,
Alessandro_Volta,"Before 1796, was Lombardy ruled by Austria?",yes,,medium,S09_set4_a10,
Alessandro_Volta,Did he receive the Society`s 1794 Copley Medal?,yes,,easy,S09_set4_a10,
Alessandro_Volta,Did he experiment with individual cells?,yes,,easy,S09_set4_a10,
Alessandro_Volta,When did lombardy come under Napoleon`s rule?,from 1796 to 1815,,easy,S09_set4_a10,
Alessandro_Volta,Where did he publish his invention of the Voltaic pile battery?,the philosophical transactions of the royal society,,medium,S09_set4_a10,
Alessandro_Volta,Did he become professor of experimental physics at the University of Pavia?,yes,,easy,S09_set4_a10,
Alessandro_Volta,Is it true that his passion been always the study of electricity?,yes,,easy,S09_set4_a10,
Alessandro_Volta,His passion been always the study of what?,electricity,,easy,S09_set4_a10,
Alessandro_Volta,Is it true that Volta married the daughter of Count Ludovico Peregrini?,yes,,easy,S09_set4_a10,
Alessandro_Volta,Is it true that he published his invention of the Voltaic pile battery?,yes,,easy,S09_set4_a10,
Amedeo_Avogadro,Was Amedeo Avogadro Italian?,yes,easy,easy,S09_set4_a8,
Amedeo_Avogadro,Did Amedeo Avogadro graduate?,yes,easy,easy,S09_set4_a8,
Amedeo_Avogadro,Did Avogadro live in England?,no,easy,easy,S09_set4_a8,
Amedeo_Avogadro,Where was Avogadro a professor of physics?,university of turin,medium,medium,S09_set4_a8,
Amedeo_Avogadro,How many children did Avogadro have?,six,medium,medium,S09_set4_a8,
Amedeo_Avogadro,What is Avogadro most noted for?,contributions to the theory of molarity and molecular weight,medium,medium,S09_set4_a8,
Amedeo_Avogadro,What is Avogadro's number?,602214199x10 23,hard,hard,S09_set4_a8,
Amedeo_Avogadro,In what year did Avogadro stop teaching at Turin University?,1853,hard,hard,S09_set4_a8,
Amedeo_Avogadro,What subject did Avogadro study first?,ecclesiastical law,hard,hard,S09_set4_a8,
Amedeo_Avogadro,What was Amedeo Avogadro`s birthplace?,turin,,hard,S09_set4_a8,
Amedeo_Avogadro,What was Amedeo Avogadro`s profession?,professor of physics,,hard,S09_set4_a8,
Amedeo_Avogadro,How many years ago was it when he became a professor of physics at the University of Turin?,189,,hard,S09_set4_a8,
Amedeo_Avogadro,What is Amedeo Avogadro`s first name?,amedeo,,hard,S09_set4_a8,
Amedeo_Avogadro,What is Amedeo Avogadro`s last name?,avogadro,,too easy,S09_set4_a8,
Amedeo_Avogadro,Was Amedeo Avogadro born in North America?,no,,hard,S09_set4_a8,
Amedeo_Avogadro,Was King Victor  Emmanuel  III there to pay  homage  to Avogadro?,yes,,easy,S09_set4_a8,
Amedeo_Avogadro,"In fact, was Avogadro `s  famous  1811  paper written in French . )",yes,,easy,S09_set4_a8,
Amedeo_Avogadro,Is avogadro `s  number commonly used to compute  the results  of chemical reactions?,yes,,easy,S09_set4_a8,
Amedeo_Avogadro,"Hence, can relative molecular  masses be calculated from the masses  of gas samples?",yes,,easy,S09_set4_a8,
